"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         263,      -4.592208125,      -3.824823259,      -3.857189545,      -2.547631373,      -10.60224016
          0,           0,         264,      -4.588896585,      -3.824901332,      -3.858309701,      -2.544447575,      -10.59975667
          0,           0,         265,      -4.585663214,      -3.824847308,      -3.859011287,      -2.541338651,      -10.59738169
          0,           0,         266,      -4.582642861,      -3.824708399,      -3.859283204,      -2.538439767,      -10.59504763
          0,           0,         267,      -4.579960224,      -3.824532846,      -3.859136623,      -2.535875745,      -10.59276009
          0,           0,         268,      -4.577726922,      -3.824370275,      -3.858605333,      -2.533758227,       -10.5905632
          0,           0,         269,      -4.576039403,      -3.824270964,      -3.857744311,       -2.53218359,      -10.58847059
          0,           0,         270,      -4.574977623,      -3.824283465,      -3.856627009,      -2.531231574,      -10.58664791
          0,           0,         271,      -4.574604478,      -3.824453878,      -3.855341308,      -2.530964754,      -10.58494908
          0,           0,         272,      -4.574965452,       -3.82482567,      -3.853984868,      -2.531428219,      -10.58335584
          0,           0,         273,      -4.576088608,      -3.825440345,      -3.852660134,      -2.532649627,      -10.58179462
