"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,         309,      -12.07258314,      -11.71951462,      -12.42968874,      -12.51502541
          0,           0,         310,      -12.09439613,       -11.7402473,      -12.45032947,      -12.53800482
          0,           0,         311,      -12.11765189,      -11.76265245,      -12.47206823,      -12.56258537
          0,           0,         312,      -12.14235037,      -11.78671902,      -12.49489873,      -12.58875856
          0,           0,         313,      -12.16849995,      -11.81245089,        -12.518813,      -12.61652749
          0,           0,         314,      -12.19611563,      -11.83986676,      -12.54380125,      -12.64590669
          0,           0,         315,      -12.22521736,       -11.8690001,      -12.56985495,      -12.67692526
          0,           0,         316,      -12.25582743,      -11.89989833,      -12.59696486,      -12.70962405
          0,           0,         317,      -12.28796745,      -11.93262177,      -12.62512149,      -12.74405458
          0,           0,         318,      -12.32165471,      -11.96724164,      -12.65431389,      -12.78027588
          0,           0,         319,      -12.35689754,      -12.00383799,      -12.68452859,      -12.81835212
          0,           0,         320,      -12.39368904,      -12.04249532,      -12.71574486,      -12.85834008
          0,           0,         321,      -12.43199791,      -12.08329733,      -12.74793007,      -12.90028342
          0,           0,         322,      -12.47175672,      -12.12631726,      -12.78103504,      -12.94419234
          0,           0,         323,      -12.51284436,      -12.17160324,      -12.81498062,      -12.99001743
          0,           0,         324,       -12.5550643,      -12.21915509,      -12.84965508,      -13.03761895
